# Population Pearl_Hermes	178PHPtu,179PHPtu,180PHPtu,181PHPtu
# Population Maui	220MAPtu,222MAPtu,228MAPtu,233MAPtu,238MAPtu,246MAPtu,78MAPtu,79MAPtu,80MAPtu,85MAPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
26422	Pearl_Hermes	Maui	un	24953	-0.08127	-1.00000	-1.00000	-0.00688	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
26556	Pearl_Hermes	Maui	un	25774	-0.07865	-1.00000	-1.00000	-0.00735	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
27012	Pearl_Hermes	Maui	un	27160	0.17949	-1.00000	-1.00000	0.02141	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00045	-1.00000	-1.00000
27287	Pearl_Hermes	Maui	un	27529	0.09312	-1.00000	-1.00000	0.00925	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00046	-1.00000	-1.00000
27522	Pearl_Hermes	Maui	un	28271	0.17949	-1.00000	-1.00000	0.02141	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00061	-1.00000	-1.00000
31865	Pearl_Hermes	Maui	un	28955	-0.03597	-1.00000	-1.00000	-0.00635	-1.00000	-1.00000	0.00730	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
33047	Pearl_Hermes	Maui	un	29805	-0.07865	-1.00000	-1.00000	-0.00735	-1.00000	-1.00000	0.00316	-1.00000	-1.00000	0.00093	-1.00000	-1.00000
33831	Pearl_Hermes	Maui	un	30278	0.00548	-1.00000	-1.00000	0.00837	-1.00000	-1.00000	-0.07440	-1.00000	-1.00000	0.00110	-1.00000	-1.00000
34090	Pearl_Hermes	Maui	un	30857	-0.08127	-1.00000	-1.00000	-0.00688	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00037	-1.00000	-1.00000
35833	Pearl_Hermes	Maui	un	34864	0.06045	-1.00000	-1.00000	-0.00556	-1.00000	-1.00000	-0.05843	-1.00000	-1.00000	0.00200	-1.00000	-1.00000
41423	Pearl_Hermes	Maui	un	37674	0.17949	-1.00000	-1.00000	0.02141	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00042	-1.00000	-1.00000
41848	Pearl_Hermes	Maui	un	38069	-0.05033	-1.00000	-1.00000	-0.00438	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
44615	Pearl_Hermes	Maui	un	40046	-0.05925	-1.00000	-1.00000	-0.02124	-1.00000	-1.00000	-0.02290	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
45707	Pearl_Hermes	Maui	un	43564	0.20354	-1.00000	-1.00000	0.02270	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00049	-1.00000	-1.00000
47664	Pearl_Hermes	Maui	un	44474	-0.05033	-1.00000	-1.00000	-0.00438	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
49386	Pearl_Hermes	Maui	un	44798	-0.08127	-1.00000	-1.00000	-0.01053	-1.00000	-1.00000	0.00366	-1.00000	-1.00000	0.00025	-1.00000	-1.00000
60865	Pearl_Hermes	Maui	un	45611	0.02541	-1.00000	-1.00000	-0.01149	-1.00000	-1.00000	-0.02102	-1.00000	-1.00000	0.00057	-1.00000	-1.00000
1096075	Pearl_Hermes	Maui	un	46464	0.00000	-1.00000	-1.00000	-0.01483	-1.00000	-1.00000	-0.01519	-1.00000	-1.00000	0.00065	-1.00000	-1.00000
2530346	Pearl_Hermes	Maui	un	48024	0.03207	-1.00000	-1.00000	-0.00233	-1.00000	-1.00000	-0.01118	-1.00000	-1.00000	0.00061	-1.00000	-1.00000
