# Population Kure	187KURPtu,188KURPtu,190KURPtu,191KURPtu,192KURPtu,193KURPtu,197KURPtu,198KURPtu,202KURPtu,204KURPtu
# Population Kauai	445KAPtu,451KAPtu,458KAPtu,460KAPtu,461KAPtu,469KAPtu,471KAPtu,478KAPtu,480KAPtu,481KAPtu,482KAPtu,483KAPtu,485KAPtu,486KAPtu,491KAPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
25398	Kure	Kauai	un	23677	-0.00785	-1.00000	-1.00000	-0.00037	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
25605	Kure	Kauai	un	24139	-0.01428	-1.00000	-1.00000	-0.00059	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
25623	Kure	Kauai	un	24464	0.03959	-1.00000	-1.00000	0.01932	-1.00000	-1.00000	0.02205	-1.00000	-1.00000	0.00037	-1.00000	-1.00000
26422	Kure	Kauai	un	24953	-0.01428	-1.00000	-1.00000	-0.00059	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
27012	Kure	Kauai	un	27160	-0.01916	-1.00000	-1.00000	-0.00142	-1.00000	-1.00000	-0.00313	-1.00000	-1.00000	0.00039	-1.00000	-1.00000
27287	Kure	Kauai	un	27529	-0.00785	-1.00000	-1.00000	-0.00037	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00046	-1.00000	-1.00000
30368	Kure	Kauai	un	28546	-0.01259	-1.00000	-1.00000	-0.00054	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
31865	Kure	Kauai	un	28955	0.00078	-1.00000	-1.00000	-0.00222	-1.00000	-1.00000	-0.00229	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
33047	Kure	Kauai	un	29805	0.00934	-1.00000	-1.00000	0.00383	-1.00000	-1.00000	0.00544	-1.00000	-1.00000	0.00050	-1.00000	-1.00000
33831	Kure	Kauai	un	30278	-0.04671	-1.00000	-1.00000	-0.01622	-1.00000	-1.00000	0.01411	-1.00000	-1.00000	0.00094	-1.00000	-1.00000
34090	Kure	Kauai	un	30857	0.02104	-1.00000	-1.00000	0.00089	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
34388	Kure	Kauai	un	31159	-0.02160	-1.00000	-1.00000	-0.00172	-1.00000	-1.00000	-0.00195	-1.00000	-1.00000	0.00021	-1.00000	-1.00000
35665	Kure	Kauai	un	34515	0.05188	-1.00000	-1.00000	0.00341	-1.00000	-1.00000	0.00221	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
35833	Kure	Kauai	un	34864	0.08131	-1.00000	-1.00000	0.02323	-1.00000	-1.00000	0.02060	-1.00000	-1.00000	0.00192	-1.00000	-1.00000
38950	Kure	Kauai	un	36166	-0.03970	-1.00000	-1.00000	-0.00333	-1.00000	-1.00000	-0.00364	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
40464	Kure	Kauai	un	37241	-0.01428	-1.00000	-1.00000	-0.00059	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
41423	Kure	Kauai	un	37674	0.01517	-1.00000	-1.00000	-0.00356	-1.00000	-1.00000	0.01179	-1.00000	-1.00000	0.00097	-1.00000	-1.00000
41848	Kure	Kauai	un	38069	-0.00251	-1.00000	-1.00000	-0.00289	-1.00000	-1.00000	-0.00256	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
43331	Kure	Kauai	un	38445	0.01736	-1.00000	-1.00000	0.00077	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
43460	Kure	Kauai	un	38969	0.00462	-1.00000	-1.00000	-0.00314	-1.00000	-1.00000	0.00729	-1.00000	-1.00000	0.00103	-1.00000	-1.00000
44615	Kure	Kauai	un	40046	-0.01259	-1.00000	-1.00000	-0.00054	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00005	-1.00000	-1.00000
44617	Kure	Kauai	un	40745	0.02559	-1.00000	-1.00000	0.00119	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
45671	Kure	Kauai	un	43182	-0.01428	-1.00000	-1.00000	-0.00059	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
46674	Kure	Kauai	un	43902	-0.00785	-1.00000	-1.00000	-0.00037	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
49386	Kure	Kauai	un	44798	-0.01259	-1.00000	-1.00000	-0.00054	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
60865	Kure	Kauai	un	45611	0.00996	-1.00000	-1.00000	-0.00005	-1.00000	-1.00000	-0.00108	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
1096075	Kure	Kauai	un	46464	-0.01428	-1.00000	-1.00000	0.00004	-1.00000	-1.00000	0.00123	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
2555271	Kure	Kauai	un	48479	0.03697	-1.00000	-1.00000	0.00182	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
