# Population MaroReef	164MRPtu,165MRPtu,169MRPtu,172MRPtu,175MRPtu
# Population BigIsland	393BIPtu,397BIPtu,398BIPtu,399BIPtu,405BIPtu,408BIPtu,412BIPtu,413BIPtu,414BIPtu,415BIPtu,420BIPtu,421BIPtu,422BIPtu,423BIPtu,424BIPtu,428BIPtu,429BIPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
34388	MaroReef	BigIsland	un	31159	0.05417	-1.00000	-1.00000	0.00247	-1.00000	-1.00000	-0.00338	-1.00000	-1.00000	0.00020	-1.00000	-1.00000
35167	MaroReef	BigIsland	un	33981	-0.00496	-1.00000	-1.00000	-0.00071	-1.00000	-1.00000	0.00583	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
35665	MaroReef	BigIsland	un	34515	-0.02506	-1.00000	-1.00000	-0.00087	-1.00000	-1.00000	0.00691	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
35833	MaroReef	BigIsland	un	34864	0.01829	-1.00000	-1.00000	-0.00301	-1.00000	-1.00000	-0.00701	-1.00000	-1.00000	0.00055	-1.00000	-1.00000
37981	MaroReef	BigIsland	un	35263	-0.04821	-1.00000	-1.00000	-0.00219	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
38520	MaroReef	BigIsland	un	35768	0.12621	-1.00000	-1.00000	0.00754	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00025	-1.00000	-1.00000
38950	MaroReef	BigIsland	un	36166	-0.06267	-1.00000	-1.00000	-0.00526	-1.00000	-1.00000	-0.00961	-1.00000	-1.00000	0.00094	-1.00000	-1.00000
40464	MaroReef	BigIsland	un	37241	-0.04821	-1.00000	-1.00000	-0.00351	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
41423	MaroReef	BigIsland	un	37674	0.05417	-1.00000	-1.00000	0.00247	-1.00000	-1.00000	-0.00338	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
41848	MaroReef	BigIsland	un	38069	-0.06313	-1.00000	-1.00000	-0.00630	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
43331	MaroReef	BigIsland	un	38445	-0.05475	-1.00000	-1.00000	-0.00813	-1.00000	-1.00000	-0.01184	-1.00000	-1.00000	0.00028	-1.00000	-1.00000
43460	MaroReef	BigIsland	un	38969	0.00231	-1.00000	-1.00000	0.00197	-1.00000	-1.00000	-0.00645	-1.00000	-1.00000	0.00058	-1.00000	-1.00000
44617	MaroReef	BigIsland	un	40745	-0.06211	-1.00000	-1.00000	-0.00326	-1.00000	-1.00000	0.01972	-1.00000	-1.00000	0.00037	-1.00000	-1.00000
44756	MaroReef	BigIsland	un	41366	-0.04821	-1.00000	-1.00000	-0.00219	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45231	MaroReef	BigIsland	un	42375	-0.04821	-1.00000	-1.00000	-0.00219	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45671	MaroReef	BigIsland	un	43182	-0.04763	-1.00000	-1.00000	-0.00228	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
45707	MaroReef	BigIsland	un	43564	-0.04821	-1.00000	-1.00000	-0.00219	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	MaroReef	BigIsland	un	44474	-0.06143	-1.00000	-1.00000	-0.00342	-1.00000	-1.00000	0.00508	-1.00000	-1.00000	0.00031	-1.00000	-1.00000
49386	MaroReef	BigIsland	un	44798	-0.04821	-1.00000	-1.00000	-0.00351	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
50690	MaroReef	BigIsland	un	45237	-0.04763	-1.00000	-1.00000	-0.00228	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
60865	MaroReef	BigIsland	un	45611	-0.04502	-1.00000	-1.00000	-0.00254	-1.00000	-1.00000	0.01628	-1.00000	-1.00000	0.00034	-1.00000	-1.00000
2058296	MaroReef	BigIsland	un	47121	-0.04763	-1.00000	-1.00000	-0.00228	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
