# Population Oahu	113OAPtu,117OAPtu,123OAPtu,127OAPtu,129OAPtu,132OAPtu,133OAPtu,137OAPtu,92OAPtu,93OAPtu
# Population Kure	187KURPtu,188KURPtu,190KURPtu,191KURPtu,192KURPtu,193KURPtu,197KURPtu,198KURPtu,202KURPtu,204KURPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
17180	Oahu	Kure	un	18022	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
18719	Oahu	Kure	un	19164	-0.01165	-1.00000	-1.00000	-0.00068	-1.00000	-1.00000	0.00116	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
19311	Oahu	Kure	un	19627	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
19853	Oahu	Kure	un	20328	0.06736	-1.00000	-1.00000	0.00796	-1.00000	-1.00000	0.00730	-1.00000	-1.00000	0.00030	-1.00000	-1.00000
21436	Oahu	Kure	un	21423	0.00145	-1.00000	-1.00000	-0.00334	-1.00000	-1.00000	0.02256	-1.00000	-1.00000	0.00135	-1.00000	-1.00000
23288	Oahu	Kure	un	22019	-0.00544	-1.00000	-1.00000	-0.00030	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
24817	Oahu	Kure	un	22347	0.00000	-1.00000	-1.00000	-0.00347	-1.00000	-1.00000	-0.01588	-1.00000	-1.00000	0.00089	-1.00000	-1.00000
25264	Oahu	Kure	un	22661	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
25318	Oahu	Kure	un	23339	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00037	-1.00000	-1.00000
25398	Oahu	Kure	un	23677	-0.00000	-1.00000	-1.00000	0.00920	-1.00000	-1.00000	0.00920	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
25605	Oahu	Kure	un	24139	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
26429	Oahu	Kure	un	25269	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
26712	Oahu	Kure	un	26475	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
27012	Oahu	Kure	un	27160	-0.00679	-1.00000	-1.00000	0.00280	-1.00000	-1.00000	0.00366	-1.00000	-1.00000	0.00030	-1.00000	-1.00000
27287	Oahu	Kure	un	27529	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00020	-1.00000	-1.00000
27423	Oahu	Kure	un	27802	0.00758	-1.00000	-1.00000	0.00048	-1.00000	-1.00000	-0.00117	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
30368	Oahu	Kure	un	28546	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
31865	Oahu	Kure	un	28955	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
33047	Oahu	Kure	un	29805	-0.00544	-1.00000	-1.00000	0.00230	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00021	-1.00000	-1.00000
33831	Oahu	Kure	un	30278	-0.03835	-1.00000	-1.00000	-0.01506	-1.00000	-1.00000	0.01607	-1.00000	-1.00000	0.00073	-1.00000	-1.00000
34090	Oahu	Kure	un	30857	-0.00544	-1.00000	-1.00000	-0.00030	-1.00000	-1.00000	0.00031	-1.00000	-1.00000	0.00048	-1.00000	-1.00000
34388	Oahu	Kure	un	31159	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
35043	Oahu	Kure	un	32575	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
35167	Oahu	Kure	un	33981	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
35665	Oahu	Kure	un	34515	0.04509	-1.00000	-1.00000	0.00522	-1.00000	-1.00000	0.00581	-1.00000	-1.00000	0.00029	-1.00000	-1.00000
35833	Oahu	Kure	un	34864	0.00596	-1.00000	-1.00000	-0.01829	-1.00000	-1.00000	-0.01464	-1.00000	-1.00000	0.00214	-1.00000	-1.00000
38950	Oahu	Kure	un	36166	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
40411	Oahu	Kure	un	36812	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
41423	Oahu	Kure	un	37674	-0.00290	-1.00000	-1.00000	-0.00484	-1.00000	-1.00000	-0.00431	-1.00000	-1.00000	0.00041	-1.00000	-1.00000
41848	Oahu	Kure	un	38069	0.00145	-1.00000	-1.00000	-0.00334	-1.00000	-1.00000	-0.00352	-1.00000	-1.00000	0.00030	-1.00000	-1.00000
43331	Oahu	Kure	un	38445	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
43460	Oahu	Kure	un	38969	-0.00679	-1.00000	-1.00000	0.00280	-1.00000	-1.00000	0.02251	-1.00000	-1.00000	0.00070	-1.00000	-1.00000
44617	Oahu	Kure	un	40745	-0.00679	-1.00000	-1.00000	-0.00042	-1.00000	-1.00000	0.00043	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
46674	Oahu	Kure	un	43902	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	Oahu	Kure	un	44474	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
49386	Oahu	Kure	un	44798	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
60865	Oahu	Kure	un	45611	0.02604	-1.00000	-1.00000	0.00204	-1.00000	-1.00000	0.00075	-1.00000	-1.00000	0.00069	-1.00000	-1.00000
2555271	Oahu	Kure	un	48479	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
