# Population Oahu	113OAPtu,117OAPtu,123OAPtu,127OAPtu,129OAPtu,132OAPtu,133OAPtu,137OAPtu,92OAPtu,93OAPtu
# Population MaroReef	164MRPtu,165MRPtu,169MRPtu,172MRPtu,175MRPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
35043	Oahu	MaroReef	un	32575	-0.03659	-1.00000	-1.00000	-0.00272	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
35167	Oahu	MaroReef	un	33981	-0.03659	-1.00000	-1.00000	-0.00272	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
35833	Oahu	MaroReef	un	34864	-0.04528	-1.00000	-1.00000	-0.01134	-1.00000	-1.00000	-0.00100	-1.00000	-1.00000	0.00106	-1.00000	-1.00000
38520	Oahu	MaroReef	un	35768	0.04950	-1.00000	-1.00000	0.00432	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00025	-1.00000	-1.00000
40411	Oahu	MaroReef	un	36812	-0.03226	-1.00000	-1.00000	-0.00261	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
41423	Oahu	MaroReef	un	37674	0.00948	-1.00000	-1.00000	-0.00570	-1.00000	-1.00000	-0.00746	-1.00000	-1.00000	0.00041	-1.00000	-1.00000
41848	Oahu	MaroReef	un	38069	-0.05033	-1.00000	-1.00000	-0.00438	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
43331	Oahu	MaroReef	un	38445	0.07455	-1.00000	-1.00000	0.00572	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
43460	Oahu	MaroReef	un	38969	0.04950	-1.00000	-1.00000	0.00432	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
46674	Oahu	MaroReef	un	43902	-0.03967	-1.00000	-1.00000	-0.00273	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	Oahu	MaroReef	un	44474	-0.05629	-1.00000	-1.00000	-0.00412	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
49386	Oahu	MaroReef	un	44798	-0.03226	-1.00000	-1.00000	-0.00261	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
60865	Oahu	MaroReef	un	45611	0.00592	-1.00000	-1.00000	0.01215	-1.00000	-1.00000	0.02010	-1.00000	-1.00000	0.00039	-1.00000	-1.00000
