# Population Maui	220MAPtu,222MAPtu,228MAPtu,233MAPtu,238MAPtu,246MAPtu,78MAPtu,79MAPtu,80MAPtu,85MAPtu
# Population Molokai	314MOPtu,317MOPtu,319MOPtu,322MOPtu,326MOPtu,330MOPtu,332MOPtu,348MOPtu,350MOPtu,352MOPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
35833	Maui	Molokai	un	34864	0.00758	-1.00000	-1.00000	0.01665	-1.00000	-1.00000	0.04329	-1.00000	-1.00000	0.00084	-1.00000	-1.00000
37981	Maui	Molokai	un	35263	0.04950	-1.00000	-1.00000	0.00647	-1.00000	-1.00000	0.00730	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
41423	Maui	Molokai	un	37674	-0.01165	-1.00000	-1.00000	-0.00068	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
41848	Maui	Molokai	un	38069	0.00758	-1.00000	-1.00000	0.00048	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
43331	Maui	Molokai	un	38445	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00114	-1.00000	-1.00000	0.00080	-1.00000	-1.00000
43460	Maui	Molokai	un	38969	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
44615	Maui	Molokai	un	40046	-0.00679	-1.00000	-1.00000	0.00280	-1.00000	-1.00000	-0.00323	-1.00000	-1.00000	0.00031	-1.00000	-1.00000
45671	Maui	Molokai	un	43182	-0.01165	-1.00000	-1.00000	0.00153	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
46674	Maui	Molokai	un	43902	-0.01165	-1.00000	-1.00000	-0.00068	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	Maui	Molokai	un	44474	0.06651	-1.00000	-1.00000	0.02661	-1.00000	-1.00000	0.02889	-1.00000	-1.00000	0.00087	-1.00000	-1.00000
49386	Maui	Molokai	un	44798	0.00221	-1.00000	-1.00000	-0.00232	-1.00000	-1.00000	-0.00272	-1.00000	-1.00000	0.00037	-1.00000	-1.00000
60865	Maui	Molokai	un	45611	-0.00197	-1.00000	-1.00000	-0.00482	-1.00000	-1.00000	-0.00741	-1.00000	-1.00000	0.00080	-1.00000	-1.00000
1096075	Maui	Molokai	un	46464	0.00145	-1.00000	-1.00000	-0.00690	-1.00000	-1.00000	-0.00729	-1.00000	-1.00000	0.00058	-1.00000	-1.00000
2530346	Maui	Molokai	un	48024	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.01223	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
