# Population PioneerBanks	210PBPtu,211PBPtu,214PBPtu
# Population Molokai	314MOPtu,317MOPtu,319MOPtu,322MOPtu,326MOPtu,330MOPtu,332MOPtu,348MOPtu,350MOPtu,352MOPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
33831	PioneerBanks	Molokai	un	30278	-0.07771	-1.00000	-1.00000	-0.01695	-1.00000	-1.00000	0.03390	-1.00000	-1.00000	0.00124	-1.00000	-1.00000
34090	PioneerBanks	Molokai	un	30857	-0.08127	-1.00000	-1.00000	-0.00688	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
34388	PioneerBanks	Molokai	un	31159	0.17949	-1.00000	-1.00000	0.02141	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
37981	PioneerBanks	Molokai	un	35263	-0.03597	-1.00000	-1.00000	-0.00635	-1.00000	-1.00000	0.00730	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
38950	PioneerBanks	Molokai	un	36166	0.22581	-1.00000	-1.00000	0.02373	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00054	-1.00000	-1.00000
41423	PioneerBanks	Molokai	un	37674	-0.01703	-1.00000	-1.00000	-0.00312	-1.00000	-1.00000	-0.02128	-1.00000	-1.00000	0.00051	-1.00000	-1.00000
43331	PioneerBanks	Molokai	un	38445	-0.07865	-1.00000	-1.00000	-0.00735	-1.00000	-1.00000	0.04040	-1.00000	-1.00000	0.00067	-1.00000	-1.00000
43460	PioneerBanks	Molokai	un	38969	-0.07865	-1.00000	-1.00000	-0.00735	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
45671	PioneerBanks	Molokai	un	43182	-0.08314	-1.00000	-1.00000	-0.01033	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
46674	PioneerBanks	Molokai	un	43902	-0.08314	-1.00000	-1.00000	-0.00644	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	PioneerBanks	Molokai	un	44474	0.08397	-1.00000	-1.00000	0.03679	-1.00000	-1.00000	0.06557	-1.00000	-1.00000	0.00077	-1.00000	-1.00000
49386	PioneerBanks	Molokai	un	44798	-0.08314	-1.00000	-1.00000	-0.00644	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
60865	PioneerBanks	Molokai	un	45611	-0.07865	-1.00000	-1.00000	-0.00735	-1.00000	-1.00000	0.01163	-1.00000	-1.00000	0.00057	-1.00000	-1.00000
1096075	PioneerBanks	Molokai	un	46464	-0.08314	-1.00000	-1.00000	-0.01033	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
