# Population Maui	220MAPtu,222MAPtu,228MAPtu,233MAPtu,238MAPtu,246MAPtu,78MAPtu,79MAPtu,80MAPtu,85MAPtu
# Population BigIsland	393BIPtu,397BIPtu,398BIPtu,399BIPtu,405BIPtu,408BIPtu,412BIPtu,413BIPtu,414BIPtu,415BIPtu,420BIPtu,421BIPtu,422BIPtu,423BIPtu,424BIPtu,428BIPtu,429BIPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
11315	Maui	BigIsland	un	11037	0.00103	-1.00000	-1.00000	-0.00299	-1.00000	-1.00000	-0.00317	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
12220	Maui	BigIsland	un	12052	0.03384	-1.00000	-1.00000	0.00146	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
13246	Maui	BigIsland	un	13007	-0.00966	-1.00000	-1.00000	0.00077	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
13955	Maui	BigIsland	un	13394	-0.02315	-1.00000	-1.00000	-0.00086	-1.00000	-1.00000	-0.01007	-1.00000	-1.00000	0.00138	-1.00000	-1.00000
14455	Maui	BigIsland	un	14620	0.05127	-1.00000	-1.00000	0.00225	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
14522	Maui	BigIsland	un	15437	0.01386	-1.00000	-1.00000	-0.00079	-1.00000	-1.00000	-0.00202	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
14706	Maui	BigIsland	un	15819	0.04192	-1.00000	-1.00000	0.00198	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00020	-1.00000	-1.00000
15879	Maui	BigIsland	un	17272	-0.01379	-1.00000	-1.00000	-0.00442	-1.00000	-1.00000	-0.00335	-1.00000	-1.00000	0.00071	-1.00000	-1.00000
16369	Maui	BigIsland	un	17625	-0.02518	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
17180	Maui	BigIsland	un	18022	0.04667	-1.00000	-1.00000	0.00212	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
18283	Maui	BigIsland	un	18751	0.00702	-1.00000	-1.00000	0.00221	-1.00000	-1.00000	0.00594	-1.00000	-1.00000	0.00053	-1.00000	-1.00000
18719	Maui	BigIsland	un	19164	0.07041	-1.00000	-1.00000	0.01554	-1.00000	-1.00000	0.02047	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
21436	Maui	BigIsland	un	21423	0.02674	-1.00000	-1.00000	0.00380	-1.00000	-1.00000	-0.00352	-1.00000	-1.00000	0.00059	-1.00000	-1.00000
23288	Maui	BigIsland	un	22019	0.04667	-1.00000	-1.00000	0.00212	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
24817	Maui	BigIsland	un	22347	-0.03303	-1.00000	-1.00000	-0.00596	-1.00000	-1.00000	-0.00495	-1.00000	-1.00000	0.00046	-1.00000	-1.00000
25264	Maui	BigIsland	un	22661	0.04667	-1.00000	-1.00000	0.00212	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
25318	Maui	BigIsland	un	23339	0.05127	-1.00000	-1.00000	0.00225	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
25398	Maui	BigIsland	un	23677	0.02073	-1.00000	-1.00000	0.00308	-1.00000	-1.00000	0.00006	-1.00000	-1.00000	0.00057	-1.00000	-1.00000
25623	Maui	BigIsland	un	24464	-0.02518	-1.00000	-1.00000	-0.00113	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
26422	Maui	BigIsland	un	24953	0.02980	-1.00000	-1.00000	0.00133	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
26556	Maui	BigIsland	un	25774	0.05127	-1.00000	-1.00000	0.00225	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
26579	Maui	BigIsland	un	26211	-0.00184	-1.00000	-1.00000	-0.00015	-1.00000	-1.00000	0.00189	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
27012	Maui	BigIsland	un	27160	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
27287	Maui	BigIsland	un	27529	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
31865	Maui	BigIsland	un	28955	0.10974	-1.00000	-1.00000	0.01017	-1.00000	-1.00000	0.00730	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
33047	Maui	BigIsland	un	29805	0.05127	-1.00000	-1.00000	0.00225	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
33831	Maui	BigIsland	un	30278	0.01717	-1.00000	-1.00000	0.03112	-1.00000	-1.00000	0.03069	-1.00000	-1.00000	0.00125	-1.00000	-1.00000
34090	Maui	BigIsland	un	30857	-0.01916	-1.00000	-1.00000	-0.00174	-1.00000	-1.00000	-0.00218	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
34388	Maui	BigIsland	un	31159	-0.02518	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00005	-1.00000	-1.00000
35167	Maui	BigIsland	un	33981	0.02187	-1.00000	-1.00000	0.00279	-1.00000	-1.00000	0.00583	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
35665	Maui	BigIsland	un	34515	0.00220	-1.00000	-1.00000	0.00390	-1.00000	-1.00000	0.00691	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
35833	Maui	BigIsland	un	34864	0.00041	-1.00000	-1.00000	0.00451	-1.00000	-1.00000	0.00716	-1.00000	-1.00000	0.00112	-1.00000	-1.00000
37981	Maui	BigIsland	un	35263	-0.02518	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
38950	Maui	BigIsland	un	36166	-0.01959	-1.00000	-1.00000	-0.00055	-1.00000	-1.00000	0.00702	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
40464	Maui	BigIsland	un	37241	-0.02518	-1.00000	-1.00000	-0.00113	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
41423	Maui	BigIsland	un	37674	-0.02518	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
41848	Maui	BigIsland	un	38069	-0.00545	-1.00000	-1.00000	-0.00425	-1.00000	-1.00000	-0.00333	-1.00000	-1.00000	0.00040	-1.00000	-1.00000
43331	Maui	BigIsland	un	38445	-0.00184	-1.00000	-1.00000	-0.00015	-1.00000	-1.00000	0.00213	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
43460	Maui	BigIsland	un	38969	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
44615	Maui	BigIsland	un	40046	0.02980	-1.00000	-1.00000	0.00639	-1.00000	-1.00000	0.00366	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
44617	Maui	BigIsland	un	40745	-0.01834	-1.00000	-1.00000	-0.00078	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00005	-1.00000	-1.00000
44756	Maui	BigIsland	un	41366	-0.02062	-1.00000	-1.00000	-0.00081	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45231	Maui	BigIsland	un	42375	-0.01681	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45671	Maui	BigIsland	un	43182	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
45707	Maui	BigIsland	un	43564	-0.02062	-1.00000	-1.00000	-0.00081	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	Maui	BigIsland	un	44474	-0.04295	-1.00000	-1.00000	-0.00413	-1.00000	-1.00000	-0.00444	-1.00000	-1.00000	0.00048	-1.00000	-1.00000
49386	Maui	BigIsland	un	44798	0.00902	-1.00000	-1.00000	-0.00125	-1.00000	-1.00000	-0.00285	-1.00000	-1.00000	0.00039	-1.00000	-1.00000
50690	Maui	BigIsland	un	45237	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
60865	Maui	BigIsland	un	45611	0.00928	-1.00000	-1.00000	0.00024	-1.00000	-1.00000	-0.00197	-1.00000	-1.00000	0.00056	-1.00000	-1.00000
1096075	Maui	BigIsland	un	46464	0.04667	-1.00000	-1.00000	0.00909	-1.00000	-1.00000	0.00474	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
2058296	Maui	BigIsland	un	47121	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
2530346	Maui	BigIsland	un	48024	0.02980	-1.00000	-1.00000	0.00133	-1.00000	-1.00000	0.01223	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
