# Population Kure	187KURPtu,188KURPtu,190KURPtu,191KURPtu,192KURPtu,193KURPtu,197KURPtu,198KURPtu,202KURPtu,204KURPtu
# Population Molokai	314MOPtu,317MOPtu,319MOPtu,322MOPtu,326MOPtu,330MOPtu,332MOPtu,348MOPtu,350MOPtu,352MOPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
13955	Kure	Molokai	un	13394	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.01223	-1.00000	-1.00000	0.00070	-1.00000	-1.00000
14455	Kure	Molokai	un	14620	-0.00679	-1.00000	-1.00000	-0.00042	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
14706	Kure	Molokai	un	15819	-0.00000	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
15879	Kure	Molokai	un	17272	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
17180	Kure	Molokai	un	18022	-0.00000	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
18719	Kure	Molokai	un	19164	0.03393	-1.00000	-1.00000	0.00669	-1.00000	-1.00000	0.00595	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
19311	Kure	Molokai	un	19627	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
19853	Kure	Molokai	un	20328	-0.04723	-1.00000	-1.00000	-0.00919	-1.00000	-1.00000	-0.00883	-1.00000	-1.00000	0.00043	-1.00000	-1.00000
21436	Kure	Molokai	un	21423	-0.05539	-1.00000	-1.00000	-0.00618	-1.00000	-1.00000	0.00065	-1.00000	-1.00000	0.00058	-1.00000	-1.00000
24817	Kure	Molokai	un	22347	0.11844	-1.00000	-1.00000	0.02557	-1.00000	-1.00000	0.01749	-1.00000	-1.00000	0.00105	-1.00000	-1.00000
25318	Kure	Molokai	un	23339	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
25398	Kure	Molokai	un	23677	0.10526	-1.00000	-1.00000	0.01824	-1.00000	-1.00000	0.01824	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
25623	Kure	Molokai	un	24464	0.09789	-1.00000	-1.00000	0.03775	-1.00000	-1.00000	0.03644	-1.00000	-1.00000	0.00046	-1.00000	-1.00000
27012	Kure	Molokai	un	27160	-0.02400	-1.00000	-1.00000	-0.01144	-1.00000	-1.00000	-0.01120	-1.00000	-1.00000	0.00068	-1.00000	-1.00000
27287	Kure	Molokai	un	27529	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.01544	-1.00000	-1.00000	0.00102	-1.00000	-1.00000
31865	Kure	Molokai	un	28955	-0.01165	-1.00000	-1.00000	-0.00068	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
32562	Kure	Molokai	un	29426	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
33047	Kure	Molokai	un	29805	-0.00544	-1.00000	-1.00000	0.00230	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00021	-1.00000	-1.00000
33831	Kure	Molokai	un	30278	-0.01843	-1.00000	-1.00000	0.00580	-1.00000	-1.00000	0.01607	-1.00000	-1.00000	0.00119	-1.00000	-1.00000
34090	Kure	Molokai	un	30857	0.00030	-1.00000	-1.00000	-0.00307	-1.00000	-1.00000	-0.00311	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
34388	Kure	Molokai	un	31159	-0.01165	-1.00000	-1.00000	-0.00068	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
35665	Kure	Molokai	un	34515	0.04509	-1.00000	-1.00000	0.00522	-1.00000	-1.00000	0.00581	-1.00000	-1.00000	0.00029	-1.00000	-1.00000
35833	Kure	Molokai	un	34864	0.11202	-1.00000	-1.00000	0.04946	-1.00000	-1.00000	0.08520	-1.00000	-1.00000	0.00140	-1.00000	-1.00000
37981	Kure	Molokai	un	35263	0.06736	-1.00000	-1.00000	0.00796	-1.00000	-1.00000	0.00730	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
38950	Kure	Molokai	un	36166	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
41423	Kure	Molokai	un	37674	-0.00000	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
41848	Kure	Molokai	un	38069	-0.00544	-1.00000	-1.00000	-0.00030	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
43331	Kure	Molokai	un	38445	0.00145	-1.00000	-1.00000	-0.00334	-1.00000	-1.00000	0.02608	-1.00000	-1.00000	0.00075	-1.00000	-1.00000
43460	Kure	Molokai	un	38969	-0.00390	-1.00000	-1.00000	-0.00482	-1.00000	-1.00000	0.00783	-1.00000	-1.00000	0.00085	-1.00000	-1.00000
44617	Kure	Molokai	un	40745	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
45671	Kure	Molokai	un	43182	-0.00000	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
46674	Kure	Molokai	un	43902	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	Kure	Molokai	un	44474	0.21053	-1.00000	-1.00000	0.06557	-1.00000	-1.00000	0.06557	-1.00000	-1.00000	0.00077	-1.00000	-1.00000
49386	Kure	Molokai	un	44798	-0.00000	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
60865	Kure	Molokai	un	45611	-0.00508	-1.00000	-1.00000	-0.00484	-1.00000	-1.00000	-0.00567	-1.00000	-1.00000	0.00088	-1.00000	-1.00000
1096075	Kure	Molokai	un	46464	-0.00000	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
2555271	Kure	Molokai	un	48479	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
