# Population Oahu	113OAPtu,117OAPtu,123OAPtu,127OAPtu,129OAPtu,132OAPtu,133OAPtu,137OAPtu,92OAPtu,93OAPtu
# Population Molokai	314MOPtu,317MOPtu,319MOPtu,322MOPtu,326MOPtu,330MOPtu,332MOPtu,348MOPtu,350MOPtu,352MOPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
35043	Oahu	Molokai	un	32575	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
35167	Oahu	Molokai	un	33981	0.00601	-1.00000	-1.00000	0.00034	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
35833	Oahu	Molokai	un	34864	0.00000	-1.00000	-1.00000	0.04329	-1.00000	-1.00000	0.04329	-1.00000	-1.00000	0.00084	-1.00000	-1.00000
37981	Oahu	Molokai	un	35263	0.06736	-1.00000	-1.00000	0.00796	-1.00000	-1.00000	0.00730	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
40411	Oahu	Molokai	un	36812	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
41423	Oahu	Molokai	un	37674	-0.05802	-1.00000	-1.00000	-0.00686	-1.00000	-1.00000	-0.00704	-1.00000	-1.00000	0.00027	-1.00000	-1.00000
41848	Oahu	Molokai	un	38069	0.00758	-1.00000	-1.00000	0.00048	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
43331	Oahu	Molokai	un	38445	0.01437	-1.00000	-1.00000	0.00086	-1.00000	-1.00000	0.04040	-1.00000	-1.00000	0.00067	-1.00000	-1.00000
43460	Oahu	Molokai	un	38969	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
45671	Oahu	Molokai	un	43182	-0.01165	-1.00000	-1.00000	0.00153	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
46674	Oahu	Molokai	un	43902	-0.00000	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	-0.00278	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
47664	Oahu	Molokai	un	44474	0.10048	-1.00000	-1.00000	0.03671	-1.00000	-1.00000	0.03671	-1.00000	-1.00000	0.00085	-1.00000	-1.00000
49386	Oahu	Molokai	un	44798	-0.05802	-1.00000	-1.00000	-0.00686	-1.00000	-1.00000	-0.00704	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
60865	Oahu	Molokai	un	45611	-0.03111	-1.00000	-1.00000	-0.00374	-1.00000	-1.00000	-0.01744	-1.00000	-1.00000	0.00093	-1.00000	-1.00000
1096075	Oahu	Molokai	un	46464	-0.00544	-1.00000	-1.00000	0.00230	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
