# Population Oahu	113OAPtu,117OAPtu,123OAPtu,127OAPtu,129OAPtu,132OAPtu,133OAPtu,137OAPtu,92OAPtu,93OAPtu
# Population BigIsland	393BIPtu,397BIPtu,398BIPtu,399BIPtu,405BIPtu,408BIPtu,412BIPtu,413BIPtu,414BIPtu,415BIPtu,420BIPtu,421BIPtu,422BIPtu,423BIPtu,424BIPtu,428BIPtu,429BIPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
4438	Oahu	BigIsland	un	7143	0.00118	-1.00000	-1.00000	-0.00267	-1.00000	-1.00000	-0.00035	-1.00000	-1.00000	0.00047	-1.00000	-1.00000
4442	Oahu	BigIsland	un	7562	0.02104	-1.00000	-1.00000	0.00089	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
8862	Oahu	BigIsland	un	8689	-0.01681	-1.00000	-1.00000	-0.00075	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
9984	Oahu	BigIsland	un	9339	-0.01681	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
11008	Oahu	BigIsland	un	10097	-0.02179	-1.00000	-1.00000	-0.00065	-1.00000	-1.00000	-0.00215	-1.00000	-1.00000	0.00077	-1.00000	-1.00000
11315	Oahu	BigIsland	un	11037	-0.01681	-1.00000	-1.00000	-0.00034	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
12728	Oahu	BigIsland	un	12389	0.02791	-1.00000	-1.00000	0.00110	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
13246	Oahu	BigIsland	un	13007	-0.00460	-1.00000	-1.00000	0.00143	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
13955	Oahu	BigIsland	un	13394	-0.01834	-1.00000	-1.00000	-0.00036	-1.00000	-1.00000	0.02222	-1.00000	-1.00000	0.00089	-1.00000	-1.00000
14522	Oahu	BigIsland	un	15437	-0.01681	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
14943	Oahu	BigIsland	un	16794	0.02791	-1.00000	-1.00000	0.00110	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00010	-1.00000	-1.00000
15879	Oahu	BigIsland	un	17272	-0.01177	-1.00000	-1.00000	-0.00358	-1.00000	-1.00000	-0.00067	-1.00000	-1.00000	0.00095	-1.00000	-1.00000
16369	Oahu	BigIsland	un	17625	-0.02062	-1.00000	-1.00000	-0.00081	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
18283	Oahu	BigIsland	un	18751	0.10320	-1.00000	-1.00000	0.02688	-1.00000	-1.00000	0.03145	-1.00000	-1.00000	0.00043	-1.00000	-1.00000
18719	Oahu	BigIsland	un	19164	0.07041	-1.00000	-1.00000	0.01554	-1.00000	-1.00000	0.01047	-1.00000	-1.00000	0.00052	-1.00000	-1.00000
21436	Oahu	BigIsland	un	21423	0.01190	-1.00000	-1.00000	-0.00105	-1.00000	-1.00000	0.01506	-1.00000	-1.00000	0.00146	-1.00000	-1.00000
23288	Oahu	BigIsland	un	22019	0.02455	-1.00000	-1.00000	0.00101	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
24817	Oahu	BigIsland	un	22347	0.03674	-1.00000	-1.00000	0.00057	-1.00000	-1.00000	0.00316	-1.00000	-1.00000	0.00077	-1.00000	-1.00000
25264	Oahu	BigIsland	un	22661	0.03384	-1.00000	-1.00000	0.00146	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
25318	Oahu	BigIsland	un	23339	0.05127	-1.00000	-1.00000	0.00225	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00037	-1.00000	-1.00000
25398	Oahu	BigIsland	un	23677	-0.00855	-1.00000	-1.00000	0.00373	-1.00000	-1.00000	-0.00190	-1.00000	-1.00000	0.00062	-1.00000	-1.00000
25605	Oahu	BigIsland	un	24139	0.03384	-1.00000	-1.00000	0.00146	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00017	-1.00000	-1.00000
25623	Oahu	BigIsland	un	24464	-0.02062	-1.00000	-1.00000	-0.00069	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
26429	Oahu	BigIsland	un	25269	0.02116	-1.00000	-1.00000	0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
26579	Oahu	BigIsland	un	26211	0.00802	-1.00000	-1.00000	0.00062	-1.00000	-1.00000	0.00189	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
26712	Oahu	BigIsland	un	26475	0.05127	-1.00000	-1.00000	0.00225	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
27012	Oahu	BigIsland	un	27160	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
27287	Oahu	BigIsland	un	27529	-0.00594	-1.00000	-1.00000	-0.00124	-1.00000	-1.00000	-0.00190	-1.00000	-1.00000	0.00055	-1.00000	-1.00000
27423	Oahu	BigIsland	un	27802	0.03697	-1.00000	-1.00000	0.00182	-1.00000	-1.00000	0.01994	-1.00000	-1.00000	0.00089	-1.00000	-1.00000
30368	Oahu	BigIsland	un	28546	0.03384	-1.00000	-1.00000	0.00146	-1.00000	-1.00000	-0.00167	-1.00000	-1.00000	0.00027	-1.00000	-1.00000
33831	Oahu	BigIsland	un	30278	-0.03430	-1.00000	-1.00000	-0.01158	-1.00000	-1.00000	0.05776	-1.00000	-1.00000	0.00103	-1.00000	-1.00000
34090	Oahu	BigIsland	un	30857	-0.01681	-1.00000	-1.00000	-0.00075	-1.00000	-1.00000	0.00195	-1.00000	-1.00000	0.00045	-1.00000	-1.00000
34388	Oahu	BigIsland	un	31159	-0.01681	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00005	-1.00000	-1.00000
35043	Oahu	BigIsland	un	32575	0.03384	-1.00000	-1.00000	0.00146	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
35167	Oahu	BigIsland	un	33981	0.03042	-1.00000	-1.00000	-0.00033	-1.00000	-1.00000	0.00052	-1.00000	-1.00000	0.00027	-1.00000	-1.00000
35665	Oahu	BigIsland	un	34515	0.00824	-1.00000	-1.00000	0.00477	-1.00000	-1.00000	0.00691	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
35833	Oahu	BigIsland	un	34864	0.01015	-1.00000	-1.00000	0.02743	-1.00000	-1.00000	0.00716	-1.00000	-1.00000	0.00112	-1.00000	-1.00000
37981	Oahu	BigIsland	un	35263	-0.01681	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
38950	Oahu	BigIsland	un	36166	-0.01566	-1.00000	-1.00000	-0.00018	-1.00000	-1.00000	0.00702	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
40411	Oahu	BigIsland	un	36812	0.04192	-1.00000	-1.00000	0.00198	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00015	-1.00000	-1.00000
40464	Oahu	BigIsland	un	37241	-0.01681	-1.00000	-1.00000	-0.00034	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
41423	Oahu	BigIsland	un	37674	-0.03326	-1.00000	-1.00000	-0.00281	-1.00000	-1.00000	-0.00405	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
41848	Oahu	BigIsland	un	38069	-0.00545	-1.00000	-1.00000	-0.00425	-1.00000	-1.00000	-0.00333	-1.00000	-1.00000	0.00040	-1.00000	-1.00000
43331	Oahu	BigIsland	un	38445	0.00802	-1.00000	-1.00000	0.00062	-1.00000	-1.00000	0.00189	-1.00000	-1.00000	0.00011	-1.00000	-1.00000
43460	Oahu	BigIsland	un	38969	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
44617	Oahu	BigIsland	un	40745	-0.02315	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00329	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
44756	Oahu	BigIsland	un	41366	-0.01681	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45231	Oahu	BigIsland	un	42375	-0.02062	-1.00000	-1.00000	-0.00081	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45671	Oahu	BigIsland	un	43182	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
45707	Oahu	BigIsland	un	43564	-0.01681	-1.00000	-1.00000	-0.00064	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
46674	Oahu	BigIsland	un	43902	0.02104	-1.00000	-1.00000	0.00089	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00009	-1.00000	-1.00000
47664	Oahu	BigIsland	un	44474	-0.04211	-1.00000	-1.00000	-0.00368	-1.00000	-1.00000	-0.00242	-1.00000	-1.00000	0.00044	-1.00000	-1.00000
49386	Oahu	BigIsland	un	44798	0.00103	-1.00000	-1.00000	-0.00299	-1.00000	-1.00000	-0.00317	-1.00000	-1.00000	0.00028	-1.00000	-1.00000
50690	Oahu	BigIsland	un	45237	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
60865	Oahu	BigIsland	un	45611	0.06075	-1.00000	-1.00000	0.01602	-1.00000	-1.00000	-0.00117	-1.00000	-1.00000	0.00071	-1.00000	-1.00000
2058296	Oahu	BigIsland	un	47121	-0.02426	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
