# Population MaroReef	164MRPtu,165MRPtu,169MRPtu,172MRPtu,175MRPtu
# Population Pearl_Hermes	178PHPtu,179PHPtu,180PHPtu,181PHPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
23288	MaroReef	Pearl_Hermes	un	22019	-0.04025	-1.00000	-1.00000	-0.00649	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
25318	MaroReef	Pearl_Hermes	un	23339	-0.05882	-1.00000	-1.00000	-0.00800	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00030	-1.00000	-1.00000
25398	MaroReef	Pearl_Hermes	un	23677	0.00656	-1.00000	-1.00000	-0.02669	-1.00000	-1.00000	0.00765	-1.00000	-1.00000	0.00228	-1.00000	-1.00000
25623	MaroReef	Pearl_Hermes	un	24464	0.09091	-1.00000	-1.00000	0.01408	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00034	-1.00000	-1.00000
26579	MaroReef	Pearl_Hermes	un	26211	-0.05882	-1.00000	-1.00000	-0.00800	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
27012	MaroReef	Pearl_Hermes	un	27160	0.05806	-1.00000	-1.00000	-0.01818	-1.00000	-1.00000	-0.01695	-1.00000	-1.00000	0.00100	-1.00000	-1.00000
27287	MaroReef	Pearl_Hermes	un	27529	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	-0.00398	-1.00000	-1.00000	0.00184	-1.00000	-1.00000
27423	MaroReef	Pearl_Hermes	un	27802	-0.05882	-1.00000	-1.00000	-0.00800	-1.00000	-1.00000	-0.01070	-1.00000	-1.00000	0.00102	-1.00000	-1.00000
27522	MaroReef	Pearl_Hermes	un	28271	0.05138	-1.00000	-1.00000	0.00895	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00061	-1.00000	-1.00000
33831	MaroReef	Pearl_Hermes	un	30278	-0.07653	-1.00000	-1.00000	-0.15663	-1.00000	-1.00000	-0.10000	-1.00000	-1.00000	0.00167	-1.00000	-1.00000
34388	MaroReef	Pearl_Hermes	un	31159	-0.05882	-1.00000	-1.00000	-0.00800	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00016	-1.00000	-1.00000
35833	MaroReef	Pearl_Hermes	un	34864	0.05556	-1.00000	-1.00000	0.02326	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00151	-1.00000	-1.00000
38520	MaroReef	Pearl_Hermes	un	35768	-0.05882	-1.00000	-1.00000	-0.00800	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00025	-1.00000	-1.00000
41423	MaroReef	Pearl_Hermes	un	37674	-0.13043	-1.00000	-1.00000	-0.03871	-1.00000	-1.00000	-0.04545	-1.00000	-1.00000	0.00059	-1.00000	-1.00000
43331	MaroReef	Pearl_Hermes	un	38445	-0.05882	-1.00000	-1.00000	-0.00800	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
43460	MaroReef	Pearl_Hermes	un	38969	-0.05882	-1.00000	-1.00000	-0.00800	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
44615	MaroReef	Pearl_Hermes	un	40046	0.02946	-1.00000	-1.00000	0.00378	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00018	-1.00000	-1.00000
45707	MaroReef	Pearl_Hermes	un	43564	0.09091	-1.00000	-1.00000	0.01408	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00049	-1.00000	-1.00000
60865	MaroReef	Pearl_Hermes	un	45611	0.09091	-1.00000	-1.00000	0.01408	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00034	-1.00000	-1.00000
1096075	MaroReef	Pearl_Hermes	un	46464	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00032	-1.00000	-1.00000
2530346	MaroReef	Pearl_Hermes	un	48024	0.02946	-1.00000	-1.00000	0.00378	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00028	-1.00000	-1.00000
