# Population FrenchFrigateShoals	149FFSPtu,150FFSPtu,151FFSPtu,152FFSPtu,153FFSPtu,158FFSPtu,159FFSPtu,160FFSPtu,161FFSPtu
# Population BigIsland	393BIPtu,397BIPtu,398BIPtu,399BIPtu,405BIPtu,408BIPtu,412BIPtu,413BIPtu,414BIPtu,415BIPtu,420BIPtu,421BIPtu,422BIPtu,423BIPtu,424BIPtu,428BIPtu,429BIPtu
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
11074	FrenchFrigateShoals	BigIsland	un	10569	0.03384	-1.00000	-1.00000	0.00146	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
11315	FrenchFrigateShoals	BigIsland	un	11037	0.00432	-1.00000	-1.00000	-0.00313	-1.00000	-1.00000	-0.00380	-1.00000	-1.00000	0.00026	-1.00000	-1.00000
13246	FrenchFrigateShoals	BigIsland	un	13007	-0.00966	-1.00000	-1.00000	0.00077	-1.00000	-1.00000	0.00389	-1.00000	-1.00000	0.00023	-1.00000	-1.00000
13955	FrenchFrigateShoals	BigIsland	un	13394	-0.02906	-1.00000	-1.00000	-0.00151	-1.00000	-1.00000	0.02222	-1.00000	-1.00000	0.00089	-1.00000	-1.00000
14518	FrenchFrigateShoals	BigIsland	un	15099	0.02980	-1.00000	-1.00000	0.00133	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00033	-1.00000	-1.00000
14522	FrenchFrigateShoals	BigIsland	un	15437	-0.02518	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
14706	FrenchFrigateShoals	BigIsland	un	15819	0.04192	-1.00000	-1.00000	0.00198	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00020	-1.00000	-1.00000
15879	FrenchFrigateShoals	BigIsland	un	17272	-0.03004	-1.00000	-1.00000	-0.00078	-1.00000	-1.00000	-0.00046	-1.00000	-1.00000	0.00123	-1.00000	-1.00000
16369	FrenchFrigateShoals	BigIsland	un	17625	-0.03084	-1.00000	-1.00000	-0.00130	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
18283	FrenchFrigateShoals	BigIsland	un	18751	0.09527	-1.00000	-1.00000	0.02565	-1.00000	-1.00000	0.03145	-1.00000	-1.00000	0.00043	-1.00000	-1.00000
18719	FrenchFrigateShoals	BigIsland	un	19164	0.06702	-1.00000	-1.00000	0.00792	-1.00000	-1.00000	0.01068	-1.00000	-1.00000	0.00045	-1.00000	-1.00000
21436	FrenchFrigateShoals	BigIsland	un	21423	-0.03004	-1.00000	-1.00000	-0.00133	-1.00000	-1.00000	-0.00812	-1.00000	-1.00000	0.00058	-1.00000	-1.00000
23288	FrenchFrigateShoals	BigIsland	un	22019	0.04667	-1.00000	-1.00000	0.00212	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
24817	FrenchFrigateShoals	BigIsland	un	22347	-0.01536	-1.00000	-1.00000	-0.00473	-1.00000	-1.00000	-0.00753	-1.00000	-1.00000	0.00080	-1.00000	-1.00000
25398	FrenchFrigateShoals	BigIsland	un	23677	0.01620	-1.00000	-1.00000	-0.00100	-1.00000	-1.00000	0.00472	-1.00000	-1.00000	0.00046	-1.00000	-1.00000
25623	FrenchFrigateShoals	BigIsland	un	24464	-0.02518	-1.00000	-1.00000	-0.00113	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
26579	FrenchFrigateShoals	BigIsland	un	26211	-0.00184	-1.00000	-1.00000	-0.00015	-1.00000	-1.00000	0.00189	-1.00000	-1.00000	0.00022	-1.00000	-1.00000
27012	FrenchFrigateShoals	BigIsland	un	27160	-0.01959	-1.00000	-1.00000	-0.00080	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
27287	FrenchFrigateShoals	BigIsland	un	27529	-0.03004	-1.00000	-1.00000	-0.00133	-1.00000	-1.00000	0.00520	-1.00000	-1.00000	0.00081	-1.00000	-1.00000
31865	FrenchFrigateShoals	BigIsland	un	28955	0.04667	-1.00000	-1.00000	0.00212	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
33831	FrenchFrigateShoals	BigIsland	un	30278	-0.01834	-1.00000	-1.00000	-0.02410	-1.00000	-1.00000	-0.07287	-1.00000	-1.00000	0.00163	-1.00000	-1.00000
34090	FrenchFrigateShoals	BigIsland	un	30857	-0.02179	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00012	-1.00000	-1.00000
34388	FrenchFrigateShoals	BigIsland	un	31159	-0.02062	-1.00000	-1.00000	-0.00081	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00005	-1.00000	-1.00000
35167	FrenchFrigateShoals	BigIsland	un	33981	0.02187	-1.00000	-1.00000	0.00279	-1.00000	-1.00000	0.00256	-1.00000	-1.00000	0.00036	-1.00000	-1.00000
35665	FrenchFrigateShoals	BigIsland	un	34515	0.00854	-1.00000	-1.00000	-0.00412	-1.00000	-1.00000	-0.00255	-1.00000	-1.00000	0.00054	-1.00000	-1.00000
35833	FrenchFrigateShoals	BigIsland	un	34864	-0.03004	-1.00000	-1.00000	-0.00162	-1.00000	-1.00000	0.00702	-1.00000	-1.00000	0.00030	-1.00000	-1.00000
37981	FrenchFrigateShoals	BigIsland	un	35263	-0.02062	-1.00000	-1.00000	-0.00081	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
38950	FrenchFrigateShoals	BigIsland	un	36166	-0.02426	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	0.00702	-1.00000	-1.00000	0.00038	-1.00000	-1.00000
39704	FrenchFrigateShoals	BigIsland	un	36474	0.05127	-1.00000	-1.00000	0.00225	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00019	-1.00000	-1.00000
40464	FrenchFrigateShoals	BigIsland	un	37241	0.00432	-1.00000	-1.00000	-0.00313	-1.00000	-1.00000	-0.00380	-1.00000	-1.00000	0.00030	-1.00000	-1.00000
41423	FrenchFrigateShoals	BigIsland	un	37674	0.02138	-1.00000	-1.00000	-0.00033	-1.00000	-1.00000	0.01394	-1.00000	-1.00000	0.00055	-1.00000	-1.00000
41848	FrenchFrigateShoals	BigIsland	un	38069	-0.03084	-1.00000	-1.00000	-0.00110	-1.00000	-1.00000	0.00292	-1.00000	-1.00000	0.00024	-1.00000	-1.00000
43331	FrenchFrigateShoals	BigIsland	un	38445	-0.00821	-1.00000	-1.00000	-0.00071	-1.00000	-1.00000	0.00334	-1.00000	-1.00000	0.00035	-1.00000	-1.00000
43460	FrenchFrigateShoals	BigIsland	un	38969	0.00923	-1.00000	-1.00000	0.00645	-1.00000	-1.00000	-0.00456	-1.00000	-1.00000	0.00067	-1.00000	-1.00000
44617	FrenchFrigateShoals	BigIsland	un	40745	-0.02315	-1.00000	-1.00000	-0.00103	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00005	-1.00000	-1.00000
44756	FrenchFrigateShoals	BigIsland	un	41366	-0.02518	-1.00000	-1.00000	-0.00102	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45231	FrenchFrigateShoals	BigIsland	un	42375	-0.02062	-1.00000	-1.00000	-0.00081	-1.00000	-1.00000	-0.00000	-1.00000	-1.00000	0.00006	-1.00000	-1.00000
45671	FrenchFrigateShoals	BigIsland	un	43182	0.02364	-1.00000	-1.00000	0.00367	-1.00000	-1.00000	-0.00415	-1.00000	-1.00000	0.00055	-1.00000	-1.00000
45707	FrenchFrigateShoals	BigIsland	un	43564	0.02651	-1.00000	-1.00000	-0.00079	-1.00000	-1.00000	-0.00202	-1.00000	-1.00000	0.00046	-1.00000	-1.00000
47664	FrenchFrigateShoals	BigIsland	un	44474	0.03695	-1.00000	-1.00000	0.01923	-1.00000	-1.00000	0.01689	-1.00000	-1.00000	0.00116	-1.00000	-1.00000
49386	FrenchFrigateShoals	BigIsland	un	44798	-0.02518	-1.00000	-1.00000	-0.00113	-1.00000	-1.00000	0.00095	-1.00000	-1.00000	0.00013	-1.00000	-1.00000
50690	FrenchFrigateShoals	BigIsland	un	45237	-0.03004	-1.00000	-1.00000	-0.00133	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00008	-1.00000	-1.00000
60865	FrenchFrigateShoals	BigIsland	un	45611	0.01481	-1.00000	-1.00000	0.00165	-1.00000	-1.00000	-0.00396	-1.00000	-1.00000	0.00059	-1.00000	-1.00000
1096075	FrenchFrigateShoals	BigIsland	un	46464	0.03384	-1.00000	-1.00000	0.00146	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00014	-1.00000	-1.00000
2058296	FrenchFrigateShoals	BigIsland	un	47121	-0.03004	-1.00000	-1.00000	-0.00133	-1.00000	-1.00000	0.00000	-1.00000	-1.00000	0.00007	-1.00000	-1.00000
